recdate,comptextkind,textcat,textsubcat,text,cokey,cotextkey
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Tassel component makes up 30 percent of the map unit. Slopes are 3 to 18 percent. This component is on upland hills. The parent material consists of calcareous slope alluvium over residuum weathered from sandstone. Depth to a root restrictive layer, bedrock, paralithic, is 6 to 20 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 1 percent. This component is in the R069XY046CO Shaly Plains ecological site. Nonirrigated land capability classification is 6s.  This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 6 percent.  ",14875674,14287622
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Other soils soil is a minor component.,14875675,14287623
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Pleasant soil is a minor component.,14875676,14287624
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Nunn component makes up 85 percent of the map unit. Slopes are 0 to 3 percent. This component is on uplands, terraces, fans. The parent material consists of mixed alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low.  Available water to a depth of 60 inches (or restricted depth) is high.  Shrink-swell potential is moderate. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 3 percent. This component is in the R069XY042CO Clayey Plains ecological site. Nonirrigated land capability classification is 3c. Irrigated land capability classification is 2e. This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 8 percent. There are no saline horizons within 30 inches of the soil surface. ",14875684,14287632
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Other soils soil is a minor component.,14875685,14287633
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Pleasant soil is a minor component.,14875686,14287634
09/16/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Paunsaugunt component makes up 50 percent of the map unit. Slopes are 15 to 50 percent. This component is on mountains. The parent material consists of residuum weathered from limestone. Depth to a root restrictive layer, bedrock, lithic, is 10 to 20 inches. The natural drainage class is somewhat excessively drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 2 percent. This component is in the R048BY229CO Rocky Loam ecological site. Nonirrigated land capability classification is 7s.  This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 8 percent. There are no saline horizons within 30 inches of the soil surface. ",14875694,14287654
09/16/2014 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Rock outcrop is a miscellaneous area.,14875695,14287655
09/16/2014 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Other soils soil is a minor component.,14875696,14287656
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Penrose component makes up 50 percent of the map unit. Slopes are 10 to 45 percent. This component is on hills. The parent material consists of slope alluvium over residuum weathered from limestone. Depth to a root restrictive layer, bedrock, lithic, is 10 to 20 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 1 percent. This component is in the R049BY204CO Shallow Foothill ecological site. Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 58 percent. There are no saline horizons within 30 inches of the soil surface. The soil has a maximum sodium adsorption ratio of 5 within 30 inches of the soil surface.",14875697,14287657
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Manvel component makes up 30 percent of the map unit. Slopes are 3 to 15 percent. This component is on hills. The parent material consists of loamy alluvium derived from limestone and shale. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches (or restricted depth) is high.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 1 percent. This component is in the R049XC202CO Loamy Foothill   14-19 P.z. ecological site. Nonirrigated land capability classification is 6e.  This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 28 percent. The soil has a very slightly saline horizon within 30 inches of the soil surface. The soil has a maximum sodium adsorption ratio of 3 within 30 inches of the soil surface.",14875698,14287658
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Other soils soil is a minor component.,14875699,14287659
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"Generated brief soil descriptions are created for major soil components.  The Pits, gravel is a miscellaneous area.",14875719,14287685
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Aquolls soil is a minor component.,14875720,14287686
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Other soils soil is a minor component.,14875721,14287687
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Razor component makes up 85 percent of the map unit. Slopes are 3 to 9 percent. This component is on hills, uplands. The parent material consists of clayey slope alluvium over residuum weathered from shale. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 40 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches (or restricted depth) is low.  Shrink-swell potential is high. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 1 percent. This component is in the R069XY047CO Alkaline Plains ecological site. Nonirrigated land capability classification is 6e. Irrigated land capability classification is 6e. This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 8 percent. The soil has a moderately saline horizon within 30 inches of the soil surface. The soil has a maximum sodium adsorption ratio of 13 within 30 inches of the soil surface.",14875727,14287693
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Other soils soil is a minor component.,14875728,14287694
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Pleasant soil is a minor component.,14875729,14287695
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Razor component makes up 85 percent of the map unit. Slopes are 5 to 15 percent. This component is on uplands, hills. The parent material consists of clayey slope alluvium over residuum weathered from shale. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 40 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches (or restricted depth) is low.  Shrink-swell potential is moderate. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 1 percent. This component is in the R049BY208CO Clayey Foothill ecological site. Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 8 percent. The soil has a moderately saline horizon within 30 inches of the soil surface. The soil has a maximum sodium adsorption ratio of 10 within 30 inches of the soil surface.",14875730,14287696
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Other soils soil is a minor component.,14875731,14287697
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Razor component makes up 50 percent of the map unit. Slopes are 3 to 15 percent. This component is on uplands, hills. The parent material consists of clayey slope alluvium over residuum weathered from shale. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 40 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches (or restricted depth) is low.  Shrink-swell potential is moderate. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 1 percent. This component is in the R069XY047CO Alkaline Plains ecological site. Nonirrigated land capability classification is 6e. Irrigated land capability classification is 6e. This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 8 percent. The soil has a moderately saline horizon within 30 inches of the soil surface. The soil has a maximum sodium adsorption ratio of 10 within 30 inches of the soil surface.",14875732,14287698
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Midway component makes up 30 percent of the map unit. Slopes are 3 to 25 percent. This component is on hills. The parent material consists of slope alluvium over residuum weathered from shale. Depth to a root restrictive layer, bedrock, paralithic, is 6 to 20 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is high. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 1 percent. This component is in the R069XY046CO Shaly Plains ecological site. Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 10 percent. The soil has a slightly saline horizon within 30 inches of the soil surface. The soil has a maximum sodium adsorption ratio of 8 within 30 inches of the soil surface.",14875733,14287699
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Other soils soil is a minor component.,14875734,14287700
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Pleasant soil is a minor component.,14875735,14287701
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Sampson component makes up 90 percent of the map unit. Slopes are 0 to 3 percent. This component is on alluvial fans, terraces, depressions. The parent material consists of alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches (or restricted depth) is high.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 3c. Irrigated land capability classification is 2e. This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 8 percent.  ",14875744,14287710
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Other soils soil is a minor component.,14875745,14287711
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Pleasant soil is a minor component.,14875746,14287712
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Blakeland component makes up 85 percent of the map unit. Slopes are 1 to 9 percent. This component is on hills, flats, uplands. The parent material consists of alluvium derived from sedimentary rock and/or eolian deposits derived from sedimentary rock. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is somewhat excessively drained.  Water movement in the most restrictive layer is high. Available water to a depth of 60 inches (or restricted depth) is low.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 3 percent. This component is in the R049BY210CO Sandy Foothill ecological site. Nonirrigated land capability classification is 6e. Irrigated land capability classification is 3e. This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 3 percent.  ",14875750,14287716
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Other soils soil is a minor component.,14875751,14287717
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Pleasant soil is a minor component.,14875752,14287718
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Satanta component makes up 85 percent of the map unit. Slopes are 3 to 5 percent. This component is on hills. The parent material consists of loamy eolian deposits. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches (or restricted depth) is high.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 2 percent.  Nonirrigated land capability classification is 3e. Irrigated land capability classification is 2e. This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 5 percent.  ",14875753,14287719
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Other soils soil is a minor component.,14875754,14287720
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Pleasant soil is a minor component.,14875755,14287721
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Schamber component makes up 40 percent of the map unit. Slopes are 8 to 50 percent. This component is on breaks. The parent material consists of alluvium derived from granite and/or colluvium derived from granite and/or eolian deposits derived from granite. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is high. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 2 percent. This component is in the R069XY064CO Gravel Breaks ecological site. Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 9 percent. There are no saline horizons within 30 inches of the soil surface. ",14875759,14287725
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Razor component makes up 30 percent of the map unit. Slopes are 8 to 15 percent. This component is on breaks. The parent material consists of clayey slope alluvium over residuum weathered from shale. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 40 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches (or restricted depth) is low.  Shrink-swell potential is high. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 1 percent. This component is in the R069XY047CO Alkaline Plains ecological site. Nonirrigated land capability classification is 6e. Irrigated land capability classification is 6e. This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 8 percent. The soil has a moderately saline horizon within 30 inches of the soil surface. The soil has a maximum sodium adsorption ratio of 13 within 30 inches of the soil surface.",14875760,14287726
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Other soils soil is a minor component.,14875761,14287727
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Pleasant soil is a minor component.,14875762,14287728
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Stapleton component makes up 80 percent of the map unit. Slopes are 3 to 8 percent. This component is on hills, uplands. The parent material consists of sandy alluvium derived from arkose. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is high. Available water to a depth of 60 inches (or restricted depth) is low.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 3 percent. This component is in the R049BY214CO Gravelly Foothill ecological site. Nonirrigated land capability classification is 3e.  This soil does not meet hydric criteria.   ",14875763,14287729
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Fluvaquentic Haplaquolls soil is a minor component.,14875764,14287730
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Other soils soil is a minor component.,14875765,14287731
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Pleasant soil is a minor component.,14875766,14287732
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Stapleton component makes up 85 percent of the map unit. Slopes are 8 to 15 percent. This component is on uplands, hills. The parent material consists of sandy alluvium derived from arkose. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is high. Available water to a depth of 60 inches (or restricted depth) is low.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 3 percent. This component is in the R049BY214CO Gravelly Foothill ecological site. Nonirrigated land capability classification is 4e.  This soil does not meet hydric criteria.   ",14875767,14287733
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Other soils soil is a minor component.,14875768,14287734
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Pleasant soil is a minor component.,14875769,14287735
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,The Stapleton component makes up 40 percent of the map unit. Slopes are 3 to 15 percent. This component is on hills. The parent material consists of sandy alluvium derived from arkose. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is high. Available water to a depth of 60 inches (or restricted depth) is low.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 3 percent. This component is in the R049BY214CO Gravelly Foothill ecological site. Nonirrigated land capability classification is 4e.  This soil does not meet hydric criteria.   ,14875770,14287736
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Bernal component makes up 30 percent of the map unit. Slopes are 3 to 20 percent. This component is on hills. The parent material consists of residuum weathered from sandstone. Depth to a root restrictive layer, bedrock, lithic, is 8 to 20 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 3 percent. This component is in the R049BY204CO Shallow Foothill ecological site. Nonirrigated land capability classification is 6e.  This soil does not meet hydric criteria.   ",14875771,14287737
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Other soils soil is a minor component.,14875772,14287738
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Travessilla component makes up 45 percent of the map unit. Slopes are 8 to 45 percent. This component is on uplands, hills. The parent material consists of residuum weathered from sandstone. Depth to a root restrictive layer, bedrock, lithic, is 6 to 20 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 1 percent. This component is in the R048AY903CO Douglas Fir ecological site. Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria.   ",14875802,14287769
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Rock outcrop is a miscellaneous area.,14875803,14287770
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Other soils soil is a minor component.,14875804,14287771
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Truckton component makes up 85 percent of the map unit. Slopes are 1 to 9 percent. This component is on flats, uplands, hills. The parent material consists of arkosic alluvium derived from sedimentary rock and/or arkosic residuum weathered from sedimentary rock. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is high. Available water to a depth of 60 inches (or restricted depth) is low.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 3 percent. This component is in the R049BY210CO Sandy Foothill ecological site. Nonirrigated land capability classification is 6e. Irrigated land capability classification is 4e. This soil does not meet hydric criteria.   ",14875805,14287772
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Other soils soil is a minor component.,14875806,14287773
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Pleasant soil is a minor component.,14875807,14287774
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Truckton component makes up 85 percent of the map unit. Slopes are 0 to 3 percent. This component is on uplands, flats. The parent material consists of arkosic alluvium derived from sedimentary rock and/or arkosic residuum weathered from sedimentary rock. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is high. Available water to a depth of 60 inches (or restricted depth) is low.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 3 percent. This component is in the R049BY210CO Sandy Foothill ecological site. Nonirrigated land capability classification is 3e. Irrigated land capability classification is 2e. This soil does not meet hydric criteria.   ",14875808,14287775
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Other soils soil is a minor component.,14875809,14287776
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Pleasant soil is a minor component.,14875810,14287777
06/30/2017 00:00:00,Nontechnical description,GENSOIL,generated,"The Bresser component makes up 7 percent of the map unit. Slopes are 3 to 9 percent. This component is on baseslopes of interfluves on uplifted piedmonts, toeslopes or footslopes of low hills on uplifted piedmonts. The parent material consists of tertiary aged alluvium derived from arkose. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high. Available water to a depth of 60 inches (or restricted depth) is low.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 2 percent. This component is in the R049BY210CO Sandy Foothill ecological site. Nonirrigated land capability classification is 6e. Irrigated land capability classification is 6e. This soil does not meet hydric criteria.  There are no saline horizons within 30 inches of the soil surface. ",14875811,14287778
07/10/2017 00:00:00,Nontechnical description,GENSOIL,generated,"The Truckton component makes up 85 percent of the map unit. Slopes are 3 to 9 percent. This component is on backslopes of hills on uplifted piedmonts, sideslopes of interfluves on uplifted piedmonts. The parent material consists of re-worked alluvium derived from arkose. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is high.  Available water to a depth of 60 inches (or restricted depth) is moderate.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 2 percent. This component is in the R049BY210CO Sandy Foothill ecological site. Nonirrigated land capability classification is 6e. Irrigated land capability classification is 6e. This soil does not meet hydric criteria.  There are no saline horizons within 30 inches of the soil surface. ",14875812,14287779
06/30/2017 00:00:00,Nontechnical description,GENSOIL,generated,"The Blakeland component makes up 8 percent of the map unit. Slopes are 3 to 9 percent. This component is on shoulders and backslopes of hills on uplifted piedmonts, sideslopes and crests of interfluves on uplifted piedmonts. The parent material consists of alluvium and/or eolian deposits derived from arkose. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is somewhat excessively drained.  Water movement in the most restrictive layer is high. Available water to a depth of 60 inches (or restricted depth) is low.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 2 percent. This component is in the R049BY210CO Sandy Foothill ecological site. Nonirrigated land capability classification is 6s. Irrigated land capability classification is 6s. This soil does not meet hydric criteria.  There are no saline horizons within 30 inches of the soil surface. ",14875813,14287780
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Water is a miscellaneous area.,14875821,14287788
07/20/2011 00:00:00,Miscellaneous notes,component,,This area is contaminated by past mining operations and manipulated by earth moving equipment to the point natural landforms and soil cannot be recognized. Soil properties are extremely variable and not predictable so an on-site investigation is needed for all uses.,14875823,14287790
09/10/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Dumps is a miscellaneous area.,14875823,14287791
01/20/2012 00:00:00,Miscellaneous notes,properties,,"Soil properties were predominantly based on field estimates, professional judgement, and guidelines except for Sum of Bases. Information in this table came from laboratory data. CCE information was derived from local laboratory analysis.",14875852,14287841
06/14/2017 00:00:00,Nontechnical description,GENSOIL,generated,"The Fort component makes up 85 percent of the map unit. Slopes are 1 to 5 percent. This component is on interfluves on plains. The parent material consists of loamy alluvium and/or eolian deposits. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches (or restricted depth) is moderate.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 2 percent. This component is in the R069XY006CO Loamy Plains, Lru's A & B 10-14 Inches, P.z.  ecological site. Nonirrigated land capability classification is 4c. Irrigated land capability classification is 3e. This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 16 percent. There are no saline horizons within 30 inches of the soil surface. The soil has a maximum sodium adsorption ratio of 0 within 30 inches of the soil surface.",14875852,14287842
06/14/2017 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Wilid soil is a minor component.,14875853,14287843
06/14/2017 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Oterodry soil is a minor component.,14875854,14287844
09/11/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Wilid soil is a minor component.,14875858,14287849
09/11/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Vonid soil is a minor component.,14875859,14287850
09/11/2015 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Kimera soil is a minor component.,14875860,14287851
09/11/2015 00:00:00,Nontechnical description,GENSOIL,generated,"The Fort, cool component makes up 85 percent of the map unit. Slopes are 1 to 8 percent. This component is on hills on plains, interfluves on plains. The parent material consists of alluvium and/or eolian deposits. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches (or restricted depth) is moderate.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 2 percent. This component is in the R069XY026CO Sandy Plains ecological site. Nonirrigated land capability classification is 6e. Irrigated land capability classification is 4e. This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 18 percent. There are no saline horizons within 30 inches of the soil surface. The soil has a maximum sodium adsorption ratio of 1 within 30 inches of the soil surface.",14875861,14287852
01/20/2012 00:00:00,Miscellaneous notes,properties,,"Soil properties were predominantly based on field estimates, professional judgement, and guidelines except for Sum of Bases. Information in this table came from laboratory data. CCE information was derived from local laboratory analysis.",14875861,14287853
06/14/2017 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Aguilar soil is a minor component.,14875862,14287854
07/01/2013 00:00:00,Miscellaneous notes,component,pedon,The component pedon table contains links to pedons that were originally correlated to the Manzanola series.  ,14875863,14287855
06/14/2017 00:00:00,Nontechnical description,GENSOIL,generated,"The Manzanola component makes up 90 percent of the map unit. Slopes are 0 to 2 percent. This component is on drainageways, plains, interfluves. The parent material consists of alluvium derived from shale. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low.  Available water to a depth of 60 inches (or restricted depth) is very high.  Shrink-swell potential is moderate. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 2 percent. This component is in the R069XY037CO Saline Overflow Lru's A & B ecological site. Nonirrigated land capability classification is 4c. Irrigated land capability classification is 3e. This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 10 percent. The soil has a moderately saline horizon within 30 inches of the soil surface. The soil has a maximum sodium adsorption ratio of 12 within 30 inches of the soil surface.",14875863,14287856
