recdate,comptextkind,textcat,textsubcat,text,cokey,cotextkey
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Philomath component makes up 85 percent of the map unit. Slopes are 3 to 12 percent. This component is on hills. The parent material consists of colluvium and residuum derived from basic igneous rock. Depth to a root restrictive layer, bedrock, paralithic, is 12 to 20 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches is very low. Shrink-swell potential is high. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 3 percent.  Nonirrigated land capability classification is 6e. Irrigated land capability classification is 6e. This soil does not meet hydric criteria.",14896877,14326635
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Panther soil is a minor component.,14896876,14326634
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Natroy soil is a minor component.,14896875,14326633
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Urban land is a miscellaneous area.,14896874,14326632
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Pengra component makes up 60 percent of the map unit. Slopes are 1 to 4 percent. This component is on hills, fans. The parent material consists of stratified alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is somewhat poorly drained.  Water movement in the most restrictive layer is low.  Available water to a depth of 60 inches is moderate.  Shrink-swell potential is high. This soil is not flooded. It is not ponded. A seasonal zone of water saturation is at 15 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 5 percent.  Nonirrigated land capability classification is 3w. Irrigated land capability classification is 3w. This soil meets hydric criteria.",14896873,14326631
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Panther soil is a minor component.,14896872,14326630
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Natroy soil is a minor component.,14896871,14326629
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Courtney soil is a minor component.,14896870,14326628
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Pengra component makes up 85 percent of the map unit. Slopes are 1 to 4 percent. This component is on fans, hills. The parent material consists of stratified alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is somewhat poorly drained.  Water movement in the most restrictive layer is low.  Available water to a depth of 60 inches is moderate.  Shrink-swell potential is high. This soil is not flooded. It is not ponded. A seasonal zone of water saturation is at 15 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 5 percent.  Nonirrigated land capability classification is 3w. Irrigated land capability classification is 3w. This soil meets hydric criteria.",14896869,14326627
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Bashaw soil is a minor component.,14896865,14326623
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Urban land is a miscellaneous area.,14896864,14326622
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Panther component makes up 60 percent of the map unit. Slopes are 2 to 12 percent. This component is on benches on hills, swales on hills. The parent material consists of colluvium and residuum derived from basic igneous and sedimentary rock. Depth to a root restrictive layer, bedrock, paralithic, is 40 to 60 inches. The natural drainage class is poorly drained.  Water movement in the most restrictive layer is low.  Available water to a depth of 60 inches is moderate.  Shrink-swell potential is high. This soil is not flooded. It is not ponded. A seasonal zone of water saturation is at 6 inches during January, February, March, April, December. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 6w.  This soil meets hydric criteria.",14896863,14326621
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Bashaw soil is a minor component.,14896862,14326620
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Courtney soil is a minor component.,14897192,14326950
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Bashaw soil is a minor component.,14897191,14326949
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Awbrig soil is a minor component.,14897190,14326948
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Urban land is a miscellaneous area.,14897189,14326947
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Natroy component makes up 60 percent of the map unit. Slopes are 0 to 2 percent. This component is on terraces, alluvial fans. The parent material consists of fine-textured mixed alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is poorly drained.  Water movement in the most restrictive layer is low.  Available water to a depth of 60 inches is high.  Shrink-swell potential is high. This soil is rarely flooded. It is frequently ponded. A seasonal zone of water saturation is at 0 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 4w. Irrigated land capability classification is 4w. This soil meets hydric criteria.",14897188,14326946
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Dayton soil is a minor component.,14897187,14326945
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Courtney soil is a minor component.,14897186,14326944
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Bashaw soil is a minor component.,14897185,14326943
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Natroy component makes up 85 percent of the map unit. Slopes are 0 to 2 percent. This component is on fans, terraces. The parent material consists of fine-textured mixed alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is poorly drained.  Water movement in the most restrictive layer is low.  Available water to a depth of 60 inches is moderate.  Shrink-swell potential is high. This soil is rarely flooded. It is frequently ponded. A seasonal zone of water saturation is at 0 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 4w. Irrigated land capability classification is 4w. This soil meets hydric criteria.",14897184,14326942
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Dayton soil is a minor component.,14897183,14326941
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Courtney soil is a minor component.,14897182,14326940
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Bashaw soil is a minor component.,14897181,14326939
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Natroy component makes up 85 percent of the map unit. Slopes are 0 to 2 percent. This component is on terraces, fans. The parent material consists of fine-textured mixed alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is poorly drained.  Water movement in the most restrictive layer is low.  Available water to a depth of 60 inches is high.  Shrink-swell potential is high. This soil is rarely flooded. It is frequently ponded. A seasonal zone of water saturation is at 0 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 4w. Irrigated land capability classification is 4w. This soil meets hydric criteria.",14897180,14326938
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The McDuff component makes up 85 percent of the map unit. Slopes are 3 to 25 percent. This component is on mountains, mountains. The parent material consists of colluvium and residuum derived from volcanic tuff and breccia. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 40 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is moderate.  Shrink-swell potential is moderate. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 75 percent.  Nonirrigated land capability classification is 6e.  This soil does not meet hydric criteria.",14897172,14326930
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Natroy soil is a minor component.,14897169,14326927
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Courtney soil is a minor component.,14897168,14326926
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Conser soil is a minor component.,14897167,14326925
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Awbrig soil is a minor component.,14897166,14326924
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Bashaw component makes up 85 percent of the map unit. Slopes are 0 to 1 percent. This component is on flood plains, terraces, alluvial fans. The parent material consists of clayey alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is poorly drained.  Water movement in the most restrictive layer is low.  Available water to a depth of 60 inches is moderate.  Shrink-swell potential is high. This soil is occasionally flooded. It is frequently ponded. A seasonal zone of water saturation is at 0 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 6 percent.  Nonirrigated land capability classification is 4w. Irrigated land capability classification is 4w. This soil meets hydric criteria.",14897165,14326923
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Wapato soil is a minor component.,14897161,14326919
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The McBee component makes up 85 percent of the map unit. Slopes are 0 to 3 percent. This component is on flood plains. The parent material consists of recent mixed alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is moderately well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is high.  Shrink-swell potential is moderate. This soil is frequently flooded. It is not ponded. A seasonal zone of water saturation is at 30 inches during January, February, March, April, November, December. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 3w. Irrigated land capability classification is 3w. This soil does not meet hydric criteria.",14897160,14326918
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Fluvents soil is a minor component.,14897159,14326917
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Riverwash soil is a minor component.,14897158,14326916
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Waldo soil is a minor component.,14897157,14326915
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The McAlpin component makes up 85 percent of the map unit. Slopes are 0 to 3 percent. This component is on flood plains, alluvial fans. The parent material consists of fine-textured mixed alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is moderately well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is high.  Shrink-swell potential is high. This soil is rarely flooded. It is not ponded. A seasonal zone of water saturation is at 30 inches during January, February, March, November, December. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 2w. Irrigated land capability classification is 2w. This soil does not meet hydric criteria.",14897156,14326914
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Urban land is a miscellaneous area.,14897154,14326912
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,The Malabon component makes up 50 percent of the map unit. Slopes are 0 to 3 percent. This component is on terraces. The parent material consists of silty and clayey alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is high.  Shrink-swell potential is moderate. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 5 percent.  Nonirrigated land capability classification is 1. Irrigated land capability classification is 1 This soil does not meet hydric criteria.,14897153,14326911
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,The Malabon component makes up 90 percent of the map unit. Slopes are 0 to 3 percent. This component is on terraces. The parent material consists of silty and clayey alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is high.  Shrink-swell potential is moderate. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 5 percent.  Nonirrigated land capability classification is 1. Irrigated land capability classification is 1 This soil does not meet hydric criteria.,14897152,14326910
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,The Jory component makes up 85 percent of the map unit. Slopes are 2 to 12 percent. This component is on low hills. The parent material consists of loamy colluvium derived from basalt over clayey residuum weathered from basalt. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is high.  Shrink-swell potential is moderate. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 2e. Irrigated land capability classification is 2e. This soil does not meet hydric criteria.,14897123,14326881
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Conser soil is a minor component.,14897115,14326873
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Bashaw soil is a minor component.,14897114,14326872
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Urban land is a miscellaneous area.,14897113,14326871
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Awbrig component makes up 55 percent of the map unit. Slopes are 0 to 2 percent. This component is on stream terraces. The parent material consists of silty and clayey alluvium derived from mixed sources. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is poorly drained.  Water movement in the most restrictive layer is low.  Available water to a depth of 60 inches is moderate.  Shrink-swell potential is moderate. This soil is rarely flooded. It is not ponded. A seasonal zone of water saturation is at 0 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 4w. Irrigated land capability classification is 4w. This soil meets hydric criteria.",14897112,14326870
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Dayton soil is a minor component.,14897104,14326862
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Awbrig soil is a minor component.,14897103,14326861
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Holcomb component makes up 85 percent of the map unit. Slopes are 0 to 3 percent. This component is on terraces. The parent material consists of stratified silty and clayey alluvium derived from mixed sources. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is somewhat poorly drained.  Water movement in the most restrictive layer is low. Available water to a depth of 60 inches is low.  Shrink-swell potential is high. This soil is not flooded. It is not ponded. A seasonal zone of water saturation is at 15 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 3w. Irrigated land capability classification is 3w. This soil does not meet hydric criteria.",14897102,14326860
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Panther soil is a minor component.,14897093,14326851
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Willanch soil is a minor component.,14897074,14326832
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Waldo soil is a minor component.,14897073,14326831
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Wapato soil is a minor component.,14897072,14326830
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Riverwash soil is a minor component.,14897071,14326829
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Fluvents component makes up 85 percent of the map unit. Slopes are 0 to 2 percent. This component is on flood plains, sloughs, oxbows, overflow stream channels, islands. The parent material consists of recently deposited alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is poorly drained.  Available water to a depth of 60 inches is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches.   Nonirrigated land capability classification is 7w.  This soil meets hydric criteria.",14897070,14326828
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Panther soil is a minor component.,14897067,14326825
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Dupee component makes up 85 percent of the map unit. Slopes are 3 to 20 percent. This component is on depressions on hills, drainageways on hills. The parent material consists of colluvium derived from sandstone. Depth to a root restrictive layer, bedrock, paralithic, is 40 to 60 inches. The natural drainage class is somewhat poorly drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is high.  Shrink-swell potential is moderate. This soil is not flooded. It is not ponded. A seasonal zone of water saturation is at 27 inches during January, February, March, April, December. Organic matter content in the surface horizon is about 2 percent.  Nonirrigated land capability classification is 3e.  This soil does not meet hydric criteria.",14897066,14326824
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Hazelair component makes up 20 percent of the map unit. Slopes are 12 to 35 percent. This component is on hills. The parent material consists of colluvium derived from sedimentary rock. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 40 inches. The natural drainage class is moderately well drained.  Water movement in the most restrictive layer is low. Available water to a depth of 60 inches is low.  Shrink-swell potential is high. This soil is not flooded. It is not ponded. A seasonal zone of water saturation is at 18 inches during January, February, March, April, December. Organic matter content in the surface horizon is about 3 percent.  Nonirrigated land capability classification is 4e.  This soil does not meet hydric criteria.",14897062,14326820
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Philomath component makes up 30 percent of the map unit. Slopes are 12 to 35 percent. This component is on hills. The parent material consists of colluvium and residuum derived from basic igneous rock. Depth to a root restrictive layer, bedrock, paralithic, is 12 to 20 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches is very low. Shrink-swell potential is high. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 3 percent.  Nonirrigated land capability classification is 6s.  This soil does not meet hydric criteria.",14897061,14326819
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Dixonville component makes up 35 percent of the map unit. Slopes are 12 to 35 percent. This component is on hills. The parent material consists of colluvium and residuum derived from basalt. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 40 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches is low.  Shrink-swell potential is high. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 4e.  This soil does not meet hydric criteria.",14897060,14326818
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Panther soil is a minor component.,14897059,14326817
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Hazelair component makes up 25 percent of the map unit. Slopes are 3 to 12 percent. This component is on hills. The parent material consists of colluvium derived from sedimentary rock. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 40 inches. The natural drainage class is moderately well drained.  Water movement in the most restrictive layer is low. Available water to a depth of 60 inches is low.  Shrink-swell potential is high. This soil is not flooded. It is not ponded. A seasonal zone of water saturation is at 18 inches during January, February, March, April, December. Organic matter content in the surface horizon is about 3 percent.  Nonirrigated land capability classification is 4e.  This soil does not meet hydric criteria.",14897058,14326816
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Philomath component makes up 30 percent of the map unit. Slopes are 3 to 12 percent. This component is on hills. The parent material consists of colluvium and residuum derived from basic igneous rock. Depth to a root restrictive layer, bedrock, paralithic, is 12 to 20 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches is very low. Shrink-swell potential is high. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 3 percent.  Nonirrigated land capability classification is 6s.  This soil does not meet hydric criteria.",14897057,14326815
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Dixonville component makes up 30 percent of the map unit. Slopes are 3 to 12 percent. This component is on hills. The parent material consists of colluvium and residuum derived from basalt. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 40 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches is low.  Shrink-swell potential is high. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 3e.  This soil does not meet hydric criteria.",14897056,14326814
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Urban land is a miscellaneous area.,14897055,14326813
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Hazelair component makes up 25 percent of the map unit. Slopes are 12 to 35 percent. This component is on hills. The parent material consists of colluvium derived from sedimentary rock. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 40 inches. The natural drainage class is moderately well drained.  Water movement in the most restrictive layer is low. Available water to a depth of 60 inches is low.  Shrink-swell potential is high. This soil is not flooded. It is not ponded. A seasonal zone of water saturation is at 18 inches during January, February, March, April, December. Organic matter content in the surface horizon is about 3 percent.  Nonirrigated land capability classification is 4e.  This soil does not meet hydric criteria.",14897054,14326812
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Dixonville component makes up 35 percent of the map unit. Slopes are 12 to 35 percent. This component is on hills. The parent material consists of colluvium and residuum derived from basalt. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 40 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches is low.  Shrink-swell potential is high. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 4e.  This soil does not meet hydric criteria.",14897053,14326811
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Dixonville component makes up 85 percent of the map unit. Slopes are 30 to 50 percent. This component is on low hills, low hills. The parent material consists of colluvium and residuum derived from basalt. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 40 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches is low.  Shrink-swell potential is high. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 6e.  This soil does not meet hydric criteria.",14897052,14326810
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Dixonville component makes up 85 percent of the map unit. Slopes are 12 to 30 percent. This component is on low hills, low hills. The parent material consists of colluvium and residuum derived from basalt. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 40 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches is low.  Shrink-swell potential is high. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 4e.  This soil does not meet hydric criteria.",14897051,14326809
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Dixonville component makes up 85 percent of the map unit. Slopes are 3 to 12 percent. This component is on low hills, low hills. The parent material consists of colluvium and residuum derived from basalt. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 40 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches is low.  Shrink-swell potential is high. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 3e.  This soil does not meet hydric criteria.",14897050,14326808
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Pengra soil is a minor component.,14897043,14326801
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Noti soil is a minor component.,14897042,14326800
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Natroy soil is a minor component.,14897041,14326799
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Courtney soil is a minor component.,14897040,14326798
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Conser soil is a minor component.,14897039,14326797
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Bashaw soil is a minor component.,14897038,14326796
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Awbrig soil is a minor component.,14897037,14326795
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Dayton, clay substratum component makes up 80 percent of the map unit. Slopes are 0 to 2 percent. This component is on drainageways on terraces. The parent material consists of stratified clayey and silty alluvium and lacustrine deposits. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is poorly drained.  Water movement in the most restrictive layer is low. Available water to a depth of 60 inches is low.  Shrink-swell potential is high. This soil is not flooded. It is frequently ponded. A seasonal zone of water saturation is at 0 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 2 percent.  Nonirrigated land capability classification is 4w. Irrigated land capability classification is 4w. This soil meets hydric criteria.",14897036,14326794
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Minniece soil is a minor component.,14897033,14326791
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Cumley component makes up 80 percent of the map unit. Slopes are 2 to 20 percent. This component is on mountains. The parent material consists of colluvium and glacial till from basic igneous rock. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is moderately well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is high.  Shrink-swell potential is high. This soil is not flooded. It is not ponded. A seasonal zone of water saturation is at 30 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 75 percent.  Nonirrigated land capability classification is 6e.  This soil does not meet hydric criteria.",14897032,14326790
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Natroy soil is a minor component.,14897028,14326786
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Bashaw soil is a minor component.,14897027,14326785
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Awbrig soil is a minor component.,14897026,14326784
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Courtney component makes up 85 percent of the map unit. Slopes are 0 to 3 percent. This component is on depressions on stream terraces, drainageways on stream terraces. The parent material consists of gravelly and clayey alluvium from mixed sources. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is poorly drained.  Water movement in the most restrictive layer is low.  Available water to a depth of 60 inches is moderate.  Shrink-swell potential is moderate. This soil is rarely flooded. It is not ponded. A seasonal zone of water saturation is at 0 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 4w. Irrigated land capability classification is 4w. This soil meets hydric criteria.",14897025,14326783
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Bashaw soil is a minor component.,14897024,14326782
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Awbrig soil is a minor component.,14897023,14326781
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Conser component makes up 85 percent of the map unit. Slopes are 0 to 2 percent. This component is on depressions on stream terraces, drainageways on stream terraces. The parent material consists of silty and clayey alluvium from mixed sources. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is poorly drained.  Water movement in the most restrictive layer is moderately low.  Available water to a depth of 60 inches is high.  Shrink-swell potential is moderate. This soil is rarely flooded. It is not ponded. A seasonal zone of water saturation is at 0 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 6 percent.  Nonirrigated land capability classification is 3w. Irrigated land capability classification is 3w. This soil meets hydric criteria.",14897022,14326780
